snapshot_position,bidding_zone,day_ahead_price_eur_per_mwh,ets_price_eur_per_tco2,low_price_threshold_eur_per_mwh,low_price_exception,ppa_additionality_ok,geographical_correlation_ok,temporal_correlation_ok,rfnbo_eligible
1249,13,,,,0,0,0,0,0
1249,14,,,,0,0,0,0,0
1249,15,,,,0,0,0,0,0
1250,11,,,,0,0,0,0,0
1250,12,,,,0,0,0,0,0
1250,13,,,,0,0,0,0,0
1250,14,,,,0,0,0,0,0
1250,15,,,,0,0,0,0,0
1251,11,,,,0,0,0,0,0
1251,12,,,,0,0,0,0,0
1251,13,,,,0,0,0,0,0
1251,14,,,,0,0,0,0,0
1251,15,,,,0,0,0,0,0
1252,11,,,,0,0,0,0,0
1252,12,,,,0,0,0,0,0
1252,13,,,,0,0,0,0,0
1252,14,,,,0,0,0,0,0
1252,15,,,,0,0,0,0,0
1253,11,,,,0,0,0,0,0
1253,12,,,,0,0,0,0,0
1253,13,,,,0,0,0,0,0
1253,14,,,,0,0,0,0,0
1253,15,,,,0,0,0,0,0
1254,11,,,,0,0,0,0,0
1254,12,,,,0,0,0,0,0
1254,13,,,,0,0,0,0,0
1254,14,,,,0,0,0,0,0
1254,15,,,,0,0,0,0,0
1255,11,,,,0,0,0,0,0
1255,12,,,,0,0,0,0,0
1255,13,,,,0,0,0,0,0
1255,14,,,,0,0,0,0,0
1255,15,,,,0,0,0,0,0
1256,11,,,,0,0,0,0,0
1256,12,,,,0,0,0,0,0
1256,13,,,,0,0,0,0,0
1256,14,,,,0,0,0,0,0
1256,15,,,,0,0,0,0,0
1257,11,,,,0,0,0,0,0
1257,12,,,,0,0,0,0,0
1257,13,,,,0,0,0,0,0
1257,14,,,,0,0,0,0,0
1257,15,,,,0,0,0,0,0
1258,11,,,,0,0,0,0,0
1258,12,,,,0,0,0,0,0
1258,13,,,,0,0,0,0,0
1258,14,,,,0,0,0,0,0
1258,15,,,,0,0,0,0,0
1259,11,,,,0,0,0,0,0
1259,12,,,,0,0,0,0,0
1259,13,,,,0,0,0,0,0
1259,14,,,,0,0,0,0,0
1259,15,,,,0,0,0,0,0
1260,11,,,,0,0,0,0,0
1260,12,,,,0,0,0,0,0
1260,13,,,,0,0,0,0,0
1260,14,,,,0,0,0,0,0
1260,15,,,,0,0,0,0,0
1261,11,,,,0,0,0,0,0
1261,12,,,,0,0,0,0,0
1261,13,,,,0,0,0,0,0
1261,14,,,,0,0,0,0,0
1261,15,,,,0,0,0,0,0
1262,11,,,,0,0,0,0,0
1262,12,,,,0,0,0,0,0
1262,13,,,,0,0,0,0,0
1262,14,,,,0,0,0,0,0
1262,15,,,,0,0,0,0,0
1263,11,,,,0,0,0,0,0
1263,12,,,,0,0,0,0,0
1263,13,,,,0,0,0,0,0
1263,14,,,,0,0,0,0,0
1263,15,,,,0,0,0,0,0
1264,11,,,,0,0,0,0,0
1264,12,,,,0,0,0,0,0
1264,13,,,,0,0,0,0,0
1264,14,,,,0,0,0,0,0
1264,15,,,,0,0,0,0,0
1265,11,,,,0,0,0,0,0
1265,12,,,,0,0,0,0,0
1265,13,,,,0,0,0,0,0
1265,14,,,,0,0,0,0,0
1265,15,,,,0,0,0,0,0
1266,11,,,,0,0,0,0,0
1266,12,,,,0,0,0,0,0
1266,13,,,,0,0,0,0,0
1266,14,,,,0,0,0,0,0
1266,15,,,,0,0,0,0,0
1267,11,,,,0,0,0,0,0
1267,12,,,,0,0,0,0,0
1267,13,,,,0,0,0,0,0
1267,14,,,,0,0,0,0,0
1267,15,,,,0,0,0,0,0
1268,11,,,,0,0,0,0,0
1268,12,,,,0,0,0,0,0
1268,13,,,,0,0,0,0,0
1268,14,,,,0,0,0,0,0
1268,15,,,,0,0,0,0,0
1269,11,,,,0,0,0,0,0
1269,12,,,,0,0,0,0,0
1269,13,,,,0,0,0,0,0
1269,14,,,,0,0,0,0,0
1269,15,,,,0,0,0,0,0
1270,11,,,,0,0,0,0,0
1270,12,,,,0,0,0,0,0
1270,13,,,,0,0,0,0,0
1270,14,,,,0,0,0,0,0
1270,15,,,,0,0,0,0,0
1271,11,,,,0,0,0,0,0
1271,12,,,,0,0,0,0,0
1271,13,,,,0,0,0,0,0
1271,14,,,,0,0,0,0,0
1271,15,,,,0,0,0,0,0
1272,11,,,,0,0,0,0,0
1272,12,,,,0,0,0,0,0
1272,13,,,,0,0,0,0,0
1272,14,,,,0,0,0,0,0
1272,15,,,,0,0,0,0,0
1273,11,,,,0,0,0,0,0
1273,12,,,,0,0,0,0,0
1273,13,,,,0,0,0,0,0
1273,14,,,,0,0,0,0,0
1273,15,,,,0,0,0,0,0
1274,11,,,,0,0,0,0,0
1274,12,,,,0,0,0,0,0
1274,13,,,,0,0,0,0,0
1274,14,,,,0,0,0,0,0
1274,15,,,,0,0,0,0,0
1275,11,,,,0,0,0,0,0
1275,12,,,,0,0,0,0,0
1275,13,,,,0,0,0,0,0
1275,14,,,,0,0,0,0,0
1275,15,,,,0,0,0,0,0
1276,11,,,,0,0,0,0,0
1276,12,,,,0,0,0,0,0
1276,13,,,,0,0,0,0,0
1276,14,,,,0,0,0,0,0
1276,15,,,,0,0,0,0,0
1277,11,,,,0,0,0,0,0
1277,12,,,,0,0,0,0,0
1277,13,,,,0,0,0,0,0
1277,14,,,,0,0,0,0,0
1277,15,,,,0,0,0,0,0
1278,11,,,,0,0,0,0,0
1278,12,,,,0,0,0,0,0
1278,13,,,,0,0,0,0,0
1278,14,,,,0,0,0,0,0
1278,15,,,,0,0,0,0,0
1279,11,,,,0,0,0,0,0
1279,12,,,,0,0,0,0,0
1279,13,,,,0,0,0,0,0
1279,14,,,,0,0,0,0,0
1279,15,,,,0,0,0,0,0
1280,11,,,,0,0,0,0,0
1280,12,,,,0,0,0,0,0
1280,13,,,,0,0,0,0,0
1280,14,,,,0,0,0,0,0
1280,15,,,,0,0,0,0,0
1281,11,,,,0,0,0,0,0
1281,12,,,,0,0,0,0,0
1281,13,,,,0,0,0,0,0
1281,14,,,,0,0,0,0,0
1281,15,,,,0,0,0,0,0
1282,11,,,,0,0,0,0,0
1282,12,,,,0,0,0,0,0
1282,13,,,,0,0,0,0,0
1282,14,,,,0,0,0,0,0
1282,15,,,,0,0,0,0,0
1283,11,,,,0,0,0,0,0
1283,12,,,,0,0,0,0,0
1283,13,,,,0,0,0,0,0
1283,14,,,,0,0,0,0,0
1283,15,,,,0,0,0,0,0
1284,11,,,,0,0,0,0,0
1284,12,,,,0,0,0,0,0
1284,13,,,,0,0,0,0,0
1284,14,,,,0,0,0,0,0
1284,15,,,,0,0,0,0,0
1285,11,,,,0,0,0,0,0
1285,12,,,,0,0,0,0,0
1285,13,,,,0,0,0,0,0
1285,14,,,,0,0,0,0,0
1285,15,,,,0,0,0,0,0
1286,11,,,,0,0,0,0,0
1286,12,,,,0,0,0,0,0
1286,13,,,,0,0,0,0,0
1286,14,,,,0,0,0,0,0
1286,15,,,,0,0,0,0,0
1287,11,,,,0,0,0,0,0
1287,12,,,,0,0,0,0,0
1287,13,,,,0,0,0,0,0
1287,14,,,,0,0,0,0,0
1287,15,,,,0,0,0,0,0
1288,11,,,,0,0,0,0,0
1288,12,,,,0,0,0,0,0
1288,13,,,,0,0,0,0,0
1288,14,,,,0,0,0,0,0
1288,15,,,,0,0,0,0,0
1289,11,,,,0,0,0,0,0
1289,12,,,,0,0,0,0,0
1289,13,,,,0,0,0,0,0
1289,14,,,,0,0,0,0,0
1289,15,,,,0,0,0,0,0
1290,11,,,,0,0,0,0,0
1290,12,,,,0,0,0,0,0
1290,13,,,,0,0,0,0,0
1290,14,,,,0,0,0,0,0
1290,15,,,,0,0,0,0,0
1291,11,,,,0,0,0,0,0
1291,12,,,,0,0,0,0,0
1291,13,,,,0,0,0,0,0
1291,14,,,,0,0,0,0,0
1291,15,,,,0,0,0,0,0
1292,11,,,,0,0,0,0,0
1292,12,,,,0,0,0,0,0
1292,13,,,,0,0,0,0,0
1292,14,,,,0,0,0,0,0
1292,15,,,,0,0,0,0,0
1293,11,,,,0,0,0,0,0
1293,12,,,,0,0,0,0,0
1293,13,,,,0,0,0,0,0
1293,14,,,,0,0,0,0,0
1293,15,,,,0,0,0,0,0
1294,11,,,,0,0,0,0,0
1294,12,,,,0,0,0,0,0
1294,13,,,,0,0,0,0,0
1294,14,,,,0,0,0,0,0
1294,15,,,,0,0,0,0,0
1295,11,,,,0,0,0,0,0
1295,12,,,,0,0,0,0,0
1295,13,,,,0,0,0,0,0
1295,14,,,,0,0,0,0,0
1295,15,,,,0,0,0,0,0
1296,11,,,,0,0,0,0,0
1296,12,,,,0,0,0,0,0
1296,13,,,,0,0,0,0,0
1296,14,,,,0,0,0,0,0
1296,15,,,,0,0,0,0,0
1297,11,,,,0,0,0,0,0
1297,12,,,,0,0,0,0,0
1297,13,,,,0,0,0,0,0
1297,14,,,,0,0,0,0,0
1297,15,,,,0,0,0,0,0
1298,11,,,,0,0,0,0,0
1298,12,,,,0,0,0,0,0
1298,13,,,,0,0,0,0,0
1298,14,,,,0,0,0,0,0
1298,15,,,,0,0,0,0,0
1299,11,,,,0,0,0,0,0
1299,12,,,,0,0,0,0,0
1299,13,,,,0,0,0,0,0
1299,14,,,,0,0,0,0,0
1299,15,,,,0,0,0,0,0
1300,11,,,,0,0,0,0,0
1300,12,,,,0,0,0,0,0
1300,13,,,,0,0,0,0,0
1300,14,,,,0,0,0,0,0
1300,15,,,,0,0,0,0,0
1301,11,,,,0,0,0,0,0
1301,12,,,,0,0,0,0,0
1301,13,,,,0,0,0,0,0
1301,14,,,,0,0,0,0,0
1301,15,,,,0,0,0,0,0
1302,11,,,,0,0,0,0,0
1302,12,,,,0,0,0,0,0
1302,13,,,,0,0,0,0,0
1302,14,,,,0,0,0,0,0
1302,15,,,,0,0,0,0,0
1303,11,,,,0,0,0,0,0
1303,12,,,,0,0,0,0,0
1303,13,,,,0,0,0,0,0
1303,14,,,,0,0,0,0,0
1303,15,,,,0,0,0,0,0
1304,11,,,,0,0,0,0,0
1304,12,,,,0,0,0,0,0
1304,13,,,,0,0,0,0,0
1304,14,,,,0,0,0,0,0
1304,15,,,,0,0,0,0,0
1305,11,,,,0,0,0,0,0
1305,12,,,,0,0,0,0,0
1305,13,,,,0,0,0,0,0
1305,14,,,,0,0,0,0,0
1305,15,,,,0,0,0,0,0
1306,11,,,,0,0,0,0,0
1306,12,,,,0,0,0,0,0
1306,13,,,,0,0,0,0,0
1306,14,,,,0,0,0,0,0
1306,15,,,,0,0,0,0,0
1307,11,,,,0,0,0,0,0
1307,12,,,,0,0,0,0,0
1307,13,,,,0,0,0,0,0
1307,14,,,,0,0,0,0,0
1307,15,,,,0,0,0,0,0
1308,11,,,,0,0,0,0,0
1308,12,,,,0,0,0,0,0
1308,13,,,,0,0,0,0,0
1308,14,,,,0,0,0,0,0
1308,15,,,,0,0,0,0,0
1309,11,,,,0,0,0,0,0
1309,12,,,,0,0,0,0,0
1309,13,,,,0,0,0,0,0
1309,14,,,,0,0,0,0,0
1309,15,,,,0,0,0,0,0
1310,11,,,,0,0,0,0,0
1310,12,,,,0,0,0,0,0
1310,13,,,,0,0,0,0,0
1310,14,,,,0,0,0,0,0
1310,15,,,,0,0,0,0,0
1311,11,,,,0,0,0,0,0
1311,12,,,,0,0,0,0,0
1311,13,,,,0,0,0,0,0
1311,14,,,,0,0,0,0,0
1311,15,,,,0,0,0,0,0
1312,11,,,,0,0,0,0,0
1312,12,,,,0,0,0,0,0
1312,13,,,,0,0,0,0,0
1312,14,,,,0,0,0,0,0
1312,15,,,,0,0,0,0,0
1313,11,,,,0,0,0,0,0
1313,12,,,,0,0,0,0,0
1313,13,,,,0,0,0,0,0
1313,14,,,,0,0,0,0,0
1313,15,,,,0,0,0,0,0
1314,11,,,,0,0,0,0,0
1314,12,,,,0,0,0,0,0
1314,13,,,,0,0,0,0,0
1314,14,,,,0,0,0,0,0
1314,15,,,,0,0,0,0,0
1315,11,,,,0,0,0,0,0
1315,12,,,,0,0,0,0,0
1315,13,,,,0,0,0,0,0
1315,14,,,,0,0,0,0,0
1315,15,,,,0,0,0,0,0
1316,11,,,,0,0,0,0,0
1316,12,,,,0,0,0,0,0
1316,13,,,,0,0,0,0,0
1316,14,,,,0,0,0,0,0
1316,15,,,,0,0,0,0,0
1317,11,,,,0,0,0,0,0
1317,12,,,,0,0,0,0,0
1317,13,,,,0,0,0,0,0
1317,14,,,,0,0,0,0,0
1317,15,,,,0,0,0,0,0
1318,11,,,,0,0,0,0,0
1318,12,,,,0,0,0,0,0
1318,13,,,,0,0,0,0,0
1318,14,,,,0,0,0,0,0
1318,15,,,,0,0,0,0,0
1319,11,,,,0,0,0,0,0
1319,12,,,,0,0,0,0,0
1319,13,,,,0,0,0,0,0
1319,14,,,,0,0,0,0,0
1319,15,,,,0,0,0,0,0
1320,11,,,,0,0,0,0,0
1320,12,,,,0,0,0,0,0
1320,13,,,,0,0,0,0,0
1320,14,,,,0,0,0,0,0
1320,15,,,,0,0,0,0,0
1321,11,,,,0,0,0,0,0
1321,12,,,,0,0,0,0,0
1321,13,,,,0,0,0,0,0
1321,14,,,,0,0,0,0,0
1321,15,,,,0,0,0,0,0
1322,11,,,,0,0,0,0,0
1322,12,,,,0,0,0,0,0
1322,13,,,,0,0,0,0,0
1322,14,,,,0,0,0,0,0
1322,15,,,,0,0,0,0,0
1323,11,,,,0,0,0,0,0
1323,12,,,,0,0,0,0,0
1323,13,,,,0,0,0,0,0
1323,14,,,,0,0,0,0,0
1323,15,,,,0,0,0,0,0
1324,11,,,,0,0,0,0,0
1324,12,,,,0,0,0,0,0
1324,13,,,,0,0,0,0,0
1324,14,,,,0,0,0,0,0
1324,15,,,,0,0,0,0,0
1325,11,,,,0,0,0,0,0
1325,12,,,,0,0,0,0,0
1325,13,,,,0,0,0,0,0
1325,14,,,,0,0,0,0,0
1325,15,,,,0,0,0,0,0
1326,11,,,,0,0,0,0,0
1326,12,,,,0,0,0,0,0
1326,13,,,,0,0,0,0,0
1326,14,,,,0,0,0,0,0
1326,15,,,,0,0,0,0,0
1327,11,,,,0,0,0,0,0
1327,12,,,,0,0,0,0,0
1327,13,,,,0,0,0,0,0
1327,14,,,,0,0,0,0,0
1327,15,,,,0,0,0,0,0
1328,11,,,,0,0,0,0,0
1328,12,,,,0,0,0,0,0
1328,13,,,,0,0,0,0,0
1328,14,,,,0,0,0,0,0
1328,15,,,,0,0,0,0,0
1329,11,,,,0,0,0,0,0
1329,12,,,,0,0,0,0,0
1329,13,,,,0,0,0,0,0
1329,14,,,,0,0,0,0,0
1329,15,,,,0,0,0,0,0
1330,11,,,,0,0,0,0,0
1330,12,,,,0,0,0,0,0
1330,13,,,,0,0,0,0,0
1330,14,,,,0,0,0,0,0
1330,15,,,,0,0,0,0,0
1331,11,,,,0,0,0,0,0
1331,12,,,,0,0,0,0,0
1331,13,,,,0,0,0,0,0
1331,14,,,,0,0,0,0,0
1331,15,,,,0,0,0,0,0
1332,11,,,,0,0,0,0,0
1332,12,,,,0,0,0,0,0
1332,13,,,,0,0,0,0,0
1332,14,,,,0,0,0,0,0
1332,15,,,,0,0,0,0,0
1333,11,,,,0,0,0,0,0
1333,12,,,,0,0,0,0,0
1333,13,,,,0,0,0,0,0
1333,14,,,,0,0,0,0,0
1333,15,,,,0,0,0,0,0
1334,11,,,,0,0,0,0,0
1334,12,,,,0,0,0,0,0
1334,13,,,,0,0,0,0,0
1334,14,,,,0,0,0,0,0
1334,15,,,,0,0,0,0,0
1335,11,,,,0,0,0,0,0
1335,12,,,,0,0,0,0,0
1335,13,,,,0,0,0,0,0
1335,14,,,,0,0,0,0,0
1335,15,,,,0,0,0,0,0
1336,11,,,,0,0,0,0,0
1336,12,,,,0,0,0,0,0
1336,13,,,,0,0,0,0,0
1336,14,,,,0,0,0,0,0
1336,15,,,,0,0,0,0,0
1337,11,,,,0,0,0,0,0
1337,12,,,,0,0,0,0,0
1337,13,,,,0,0,0,0,0
1337,14,,,,0,0,0,0,0
1337,15,,,,0,0,0,0,0
1338,11,,,,0,0,0,0,0
1338,12,,,,0,0,0,0,0
1338,13,,,,0,0,0,0,0
1338,14,,,,0,0,0,0,0
1338,15,,,,0,0,0,0,0
1339,11,,,,0,0,0,0,0
1339,12,,,,0,0,0,0,0
1339,13,,,,0,0,0,0,0
1339,14,,,,0,0,0,0,0
1339,15,,,,0,0,0,0,0
1340,11,,,,0,0,0,0,0
1340,12,,,,0,0,0,0,0
1340,13,,,,0,0,0,0,0
1340,14,,,,0,0,0,0,0
1340,15,,,,0,0,0,0,0
1341,11,,,,0,0,0,0,0
1341,12,,,,0,0,0,0,0
1341,13,,,,0,0,0,0,0
1341,14,,,,0,0,0,0,0
1341,15,,,,0,0,0,0,0
1342,11,,,,0,0,0,0,0
1342,12,,,,0,0,0,0,0
1342,13,,,,0,0,0,0,0
1342,14,,,,0,0,0,0,0
1342,15,,,,0,0,0,0,0
1343,11,,,,0,0,0,0,0
1343,12,,,,0,0,0,0,0
1343,13,,,,0,0,0,0,0
1343,14,,,,0,0,0,0,0
1343,15,,,,0,0,0,0,0
1344,11,,,,0,0,0,0,0
1344,12,,,,0,0,0,0,0
1344,13,,,,0,0,0,0,0
1344,14,,,,0,0,0,0,0
1344,15,,,,0,0,0,0,0
1345,11,,,,0,0,0,0,0
1345,12,,,,0,0,0,0,0
1345,13,,,,0,0,0,0,0
1345,14,,,,0,0,0,0,0
1345,15,,,,0,0,0,0,0
1346,11,,,,0,0,0,0,0
1346,12,,,,0,0,0,0,0
1346,13,,,,0,0,0,0,0
1346,14,,,,0,0,0,0,0
1346,15,,,,0,0,0,0,0
1347,11,,,,0,0,0,0,0
1347,12,,,,0,0,0,0,0
1347,13,,,,0,0,0,0,0
1347,14,,,,0,0,0,0,0
1347,15,,,,0,0,0,0,0
1348,11,,,,0,0,0,0,0
1348,12,,,,0,0,0,0,0
1348,13,,,,0,0,0,0,0
1348,14,,,,0,0,0,0,0
1348,15,,,,0,0,0,0,0
1349,11,,,,0,0,0,0,0
1349,12,,,,0,0,0,0,0
1349,13,,,,0,0,0,0,0
1349,14,,,,0,0,0,0,0
1349,15,,,,0,0,0,0,0
1350,11,,,,0,0,0,0,0
1350,12,,,,0,0,0,0,0
1350,13,,,,0,0,0,0,0
1350,14,,,,0,0,0,0,0
1350,15,,,,0,0,0,0,0
1351,11,,,,0,0,0,0,0
1351,12,,,,0,0,0,0,0
1351,13,,,,0,0,0,0,0
1351,14,,,,0,0,0,0,0
1351,15,,,,0,0,0,0,0
1352,11,,,,0,0,0,0,0
1352,12,,,,0,0,0,0,0
1352,13,,,,0,0,0,0,0
1352,14,,,,0,0,0,0,0
1352,15,,,,0,0,0,0,0
1353,11,,,,0,0,0,0,0
1353,12,,,,0,0,0,0,0
1353,13,,,,0,0,0,0,0
1353,14,,,,0,0,0,0,0
1353,15,,,,0,0,0,0,0
1354,11,,,,0,0,0,0,0
1354,12,,,,0,0,0,0,0
1354,13,,,,0,0,0,0,0
1354,14,,,,0,0,0,0,0
1354,15,,,,0,0,0,0,0
1355,11,,,,0,0,0,0,0
1355,12,,,,0,0,0,0,0
1355,13,,,,0,0,0,0,0
1355,14,,,,0,0,0,0,0
1355,15,,,,0,0,0,0,0
1356,11,,,,0,0,0,0,0
1356,12,,,,0,0,0,0,0
1356,13,,,,0,0,0,0,0
1356,14,,,,0,0,0,0,0
1356,15,,,,0,0,0,0,0
1357,11,,,,0,0,0,0,0
1357,12,,,,0,0,0,0,0
1357,13,,,,0,0,0,0,0
1357,14,,,,0,0,0,0,0
1357,15,,,,0,0,0,0,0
1358,11,,,,0,0,0,0,0
1358,12,,,,0,0,0,0,0
1358,13,,,,0,0,0,0,0
1358,14,,,,0,0,0,0,0
1358,15,,,,0,0,0,0,0
1359,11,,,,0,0,0,0,0
1359,12,,,,0,0,0,0,0
1359,13,,,,0,0,0,0,0
1359,14,,,,0,0,0,0,0
1359,15,,,,0,0,0,0,0
1360,11,,,,0,0,0,0,0
1360,12,,,,0,0,0,0,0
1360,13,,,,0,0,0,0,0
1360,14,,,,0,0,0,0,0
1360,15,,,,0,0,0,0,0
1361,11,,,,0,0,0,0,0
1361,12,,,,0,0,0,0,0
1361,13,,,,0,0,0,0,0
1361,14,,,,0,0,0,0,0
1361,15,,,,0,0,0,0,0
1362,11,,,,0,0,0,0,0
1362,12,,,,0,0,0,0,0
1362,13,,,,0,0,0,0,0
1362,14,,,,0,0,0,0,0
1362,15,,,,0,0,0,0,0
1363,11,,,,0,0,0,0,0
1363,12,,,,0,0,0,0,0
1363,13,,,,0,0,0,0,0
1363,14,,,,0,0,0,0,0
1363,15,,,,0,0,0,0,0
1364,11,,,,0,0,0,0,0
1364,12,,,,0,0,0,0,0
1364,13,,,,0,0,0,0,0
1364,14,,,,0,0,0,0,0
1364,15,,,,0,0,0,0,0
1365,11,,,,0,0,0,0,0
1365,12,,,,0,0,0,0,0
1365,13,,,,0,0,0,0,0
1365,14,,,,0,0,0,0,0
1365,15,,,,0,0,0,0,0
1366,11,,,,0,0,0,0,0
1366,12,,,,0,0,0,0,0
1366,13,,,,0,0,0,0,0
1366,14,,,,0,0,0,0,0
1366,15,,,,0,0,0,0,0
1367,11,,,,0,0,0,0,0
1367,12,,,,0,0,0,0,0
1367,13,,,,0,0,0,0,0
1367,14,,,,0,0,0,0,0
1367,15,,,,0,0,0,0,0
1368,11,,,,0,0,0,0,0
1368,12,,,,0,0,0,0,0
1368,13,,,,0,0,0,0,0
1368,14,,,,0,0,0,0,0
1368,15,,,,0,0,0,0,0
1369,11,,,,0,0,0,0,0
1369,12,,,,0,0,0,0,0
1369,13,,,,0,0,0,0,0
1369,14,,,,0,0,0,0,0
1369,15,,,,0,0,0,0,0
1370,11,,,,0,0,0,0,0
1370,12,,,,0,0,0,0,0
1370,13,,,,0,0,0,0,0
1370,14,,,,0,0,0,0,0
1370,15,,,,0,0,0,0,0
1371,11,,,,0,0,0,0,0
1371,12,,,,0,0,0,0,0
1371,13,,,,0,0,0,0,0
1371,14,,,,0,0,0,0,0
1371,15,,,,0,0,0,0,0
1372,11,,,,0,0,0,0,0
1372,12,,,,0,0,0,0,0
1372,13,,,,0,0,0,0,0
1372,14,,,,0,0,0,0,0
1372,15,,,,0,0,0,0,0
1373,11,,,,0,0,0,0,0
1373,12,,,,0,0,0,0,0
1373,13,,,,0,0,0,0,0
1373,14,,,,0,0,0,0,0
1373,15,,,,0,0,0,0,0
1374,11,,,,0,0,0,0,0
1374,12,,,,0,0,0,0,0
1374,13,,,,0,0,0,0,0
1374,14,,,,0,0,0,0,0
1374,15,,,,0,0,0,0,0
1375,11,,,,0,0,0,0,0
1375,12,,,,0,0,0,0,0
1375,13,,,,0,0,0,0,0
1375,14,,,,0,0,0,0,0
1375,15,,,,0,0,0,0,0
1376,11,,,,0,0,0,0,0
1376,12,,,,0,0,0,0,0
1376,13,,,,0,0,0,0,0
1376,14,,,,0,0,0,0,0
1376,15,,,,0,0,0,0,0
1377,11,,,,0,0,0,0,0
1377,12,,,,0,0,0,0,0
1377,13,,,,0,0,0,0,0
1377,14,,,,0,0,0,0,0
1377,15,,,,0,0,0,0,0
1378,11,,,,0,0,0,0,0
1378,12,,,,0,0,0,0,0
1378,13,,,,0,0,0,0,0
1378,14,,,,0,0,0,0,0
1378,15,,,,0,0,0,0,0
1379,11,,,,0,0,0,0,0
1379,12,,,,0,0,0,0,0
1379,13,,,,0,0,0,0,0
1379,14,,,,0,0,0,0,0
1379,15,,,,0,0,0,0,0
1380,11,,,,0,0,0,0,0
1380,12,,,,0,0,0,0,0
1380,13,,,,0,0,0,0,0
1380,14,,,,0,0,0,0,0
1380,15,,,,0,0,0,0,0
1381,11,,,,0,0,0,0,0
1381,12,,,,0,0,0,0,0
1381,13,,,,0,0,0,0,0
1381,14,,,,0,0,0,0,0
1381,15,,,,0,0,0,0,0
1382,11,,,,0,0,0,0,0
1382,12,,,,0,0,0,0,0
1382,13,,,,0,0,0,0,0
1382,14,,,,0,0,0,0,0
1382,15,,,,0,0,0,0,0
1383,11,,,,0,0,0,0,0
1383,12,,,,0,0,0,0,0
1383,13,,,,0,0,0,0,0
1383,14,,,,0,0,0,0,0
1383,15,,,,0,0,0,0,0
1384,11,,,,0,0,0,0,0
1384,12,,,,0,0,0,0,0
1384,13,,,,0,0,0,0,0
1384,14,,,,0,0,0,0,0
1384,15,,,,0,0,0,0,0
1385,11,,,,0,0,0,0,0
1385,12,,,,0,0,0,0,0
1385,13,,,,0,0,0,0,0
1385,14,,,,0,0,0,0,0
1385,15,,,,0,0,0,0,0
1386,11,,,,0,0,0,0,0
1386,12,,,,0,0,0,0,0
1386,13,,,,0,0,0,0,0
1386,14,,,,0,0,0,0,0
1386,15,,,,0,0,0,0,0
1387,11,,,,0,0,0,0,0
1387,12,,,,0,0,0,0,0
1387,13,,,,0,0,0,0,0
1387,14,,,,0,0,0,0,0
1387,15,,,,0,0,0,0,0
1388,11,,,,0,0,0,0,0
1388,12,,,,0,0,0,0,0
1388,13,,,,0,0,0,0,0
1388,14,,,,0,0,0,0,0
1388,15,,,,0,0,0,0,0
1389,11,,,,0,0,0,0,0
1389,12,,,,0,0,0,0,0
1389,13,,,,0,0,0,0,0
1389,14,,,,0,0,0,0,0
1389,15,,,,0,0,0,0,0
1390,11,,,,0,0,0,0,0
1390,12,,,,0,0,0,0,0
1390,13,,,,0,0,0,0,0
1390,14,,,,0,0,0,0,0
1390,15,,,,0,0,0,0,0
1391,11,,,,0,0,0,0,0
1391,12,,,,0,0,0,0,0
1391,13,,,,0,0,0,0,0
1391,14,,,,0,0,0,0,0
1391,15,,,,0,0,0,0,0
1392,11,,,,0,0,0,0,0
1392,12,,,,0,0,0,0,0
1392,13,,,,0,0,0,0,0
1392,14,,,,0,0,0,0,0
1392,15,,,,0,0,0,0,0
1393,11,,,,0,0,0,0,0
1393,12,,,,0,0,0,0,0
1393,13,,,,0,0,0,0,0
1393,14,,,,0,0,0,0,0
1393,15,,,,0,0,0,0,0
1394,11,,,,0,0,0,0,0
1394,12,,,,0,0,0,0,0
1394,13,,,,0,0,0,0,0
1394,14,,,,0,0,0,0,0
1394,15,,,,0,0,0,0,0
1395,11,,,,0,0,0,0,0
1395,12,,,,0,0,0,0,0
1395,13,,,,0,0,0,0,0
1395,14,,,,0,0,0,0,0
1395,15,,,,0,0,0,0,0
1396,11,,,,0,0,0,0,0
1396,12,,,,0,0,0,0,0
1396,13,,,,0,0,0,0,0
1396,14,,,,0,0,0,0,0
1396,15,,,,0,0,0,0,0
1397,11,,,,0,0,0,0,0
1397,12,,,,0,0,0,0,0
1397,13,,,,0,0,0,0,0
1397,14,,,,0,0,0,0,0
1397,15,,,,0,0,0,0,0
1398,11,,,,0,0,0,0,0
1398,12,,,,0,0,0,0,0
1398,13,,,,0,0,0,0,0
1398,14,,,,0,0,0,0,0
1398,15,,,,0,0,0,0,0
1399,11,,,,0,0,0,0,0
1399,12,,,,0,0,0,0,0
1399,13,,,,0,0,0,0,0
1399,14,,,,0,0,0,0,0
1399,15,,,,0,0,0,0,0
1400,11,,,,0,0,0,0,0
1400,12,,,,0,0,0,0,0
1400,13,,,,0,0,0,0,0
1400,14,,,,0,0,0,0,0
1400,15,,,,0,0,0,0,0
1401,11,,,,0,0,0,0,0
1401,12,,,,0,0,0,0,0
1401,13,,,,0,0,0,0,0
1401,14,,,,0,0,0,0,0
1401,15,,,,0,0,0,0,0
1402,11,,,,0,0,0,0,0
1402,12,,,,0,0,0,0,0
1402,13,,,,0,0,0,0,0
1402,14,,,,0,0,0,0,0
1402,15,,,,0,0,0,0,0
1403,11,,,,0,0,0,0,0
1403,12,,,,0,0,0,0,0
1403,13,,,,0,0,0,0,0
